State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,MORENA,2014,WholeYear ,Mesta,48,54
Madhya Pradesh,MORENA,2014,WholeYear ,Sugarcane,4104,374285
Madhya Pradesh,MORENA,2014,WholeYear ,Sweet potato,28,475
Madhya Pradesh,MORENA,2014,WholeYear ,Tapioca,3,27
Madhya Pradesh,MORENA,2014,WholeYear ,Tobacco,72647,44721
Madhya Pradesh,MORENA,2014,WholeYear ,Turmeric,3382,23234
Madhya Pradesh,PANNA,1997,Kharif     ,Arhar/Tur,25952,3156
Madhya Pradesh,PANNA,1997,Kharif     ,Bajra,68296,26777
Madhya Pradesh,PANNA,1997,Kharif     ,Dry chillies,2109,2491
Madhya Pradesh,PANNA,1997,Kharif     ,Groundnut,62527,22818
Madhya Pradesh,PANNA,1997,Kharif     ,Horse-gram,19319,4001
Madhya Pradesh,PANNA,1997,Kharif     ,Jowar,31464,25101
Madhya Pradesh,PANNA,1997,Kharif     ,Maize,9911,34724
Madhya Pradesh,PANNA,1997,Kharif     ,Paddy,92636,431073
Madhya Pradesh,PANNA,1997,Kharif     ,Rice,92636,287526
Madhya Pradesh,PANNA,1997,Rabi       ,Dry chillies,262,453
Madhya Pradesh,PANNA,1997,Rabi       ,Groundnut,31657,20511
Madhya Pradesh,PANNA,1997,Rabi       ,Horse-gram,3161,1601
Madhya Pradesh,PANNA,1997,Rabi       ,Jowar,194872,94518
Madhya Pradesh,PANNA,1997,Rabi       ,Maize,336,658
Madhya Pradesh,PANNA,1997,Rabi       ,Wheat,18598,3725
Madhya Pradesh,PANNA,1997,Summer     ,Jowar,2699,6656
Madhya Pradesh,PANNA,1997,Summer     ,Maize,339,734
Madhya Pradesh,PANNA,1997,Summer     ,Paddy,79540,285001
Madhya Pradesh,PANNA,1997,Summer     ,Rice,79540,190102
Madhya Pradesh,PANNA,1997,WholeYear ,Coriander,38,7
Madhya Pradesh,PANNA,1997,WholeYear ,Sugarcane,1304,122641
Madhya Pradesh,PANNA,1998,Kharif     ,Arhar/Tur,19100,3429
Madhya Pradesh,PANNA,1998,Kharif     ,Bajra,65722,42536
Madhya Pradesh,PANNA,1998,Kharif     ,Castor seed,578,493
Madhya Pradesh,PANNA,1998,Kharif     ,Cotton(lint),49208,58421
Madhya Pradesh,PANNA,1998,Kharif     ,Dry ginger,1,13
Madhya Pradesh,PANNA,1998,Kharif     ,Groundnut,35726,14179
Madhya Pradesh,PANNA,1998,Kharif     ,Horse-gram,2294,597
Madhya Pradesh,PANNA,1998,Kharif     ,Jowar,3611,1943
Madhya Pradesh,PANNA,1998,Kharif     ,Maize,216,741
Madhya Pradesh,PANNA,1998,Kharif     ,Moong(Green Gram),9376,2031
Madhya Pradesh,PANNA,1998,Kharif     ,Niger seed,6,1
Madhya Pradesh,PANNA,1998,Kharif     ,Onion,1940,1141
Madhya Pradesh,PANNA,1998,Kharif     ,Rice,66264,225260
Madhya Pradesh,PANNA,1998,Kharif     ,Sesamum,6428,1142
Madhya Pradesh,PANNA,1998,Kharif     ,Sunflower,52531,10824
Madhya Pradesh,PANNA,1998,Rabi       ,Gram,14597,10077
Madhya Pradesh,PANNA,1998,Rabi       ,Groundnut,14314,14836
Madhya Pradesh,PANNA,1998,Rabi       ,Horse-gram,707,326
Madhya Pradesh,PANNA,1998,Rabi       ,Jowar,169677,125732
Madhya Pradesh,PANNA,1998,Rabi       ,Linseed,395,128
Madhya Pradesh,PANNA,1998,Rabi       ,Onion,140,777
Madhya Pradesh,PANNA,1998,Rabi       ,Safflower,11158,5151
Madhya Pradesh,PANNA,1998,Rabi       ,Sunflower,48627,13614
Madhya Pradesh,PANNA,1998,Rabi       ,Wheat,4158,1772
Madhya Pradesh,PANNA,1998,Summer     ,Jowar,1098,2912
Madhya Pradesh,PANNA,1998,Summer     ,Maize,33,75
Madhya Pradesh,PANNA,1998,Summer     ,Onion,58,669
Madhya Pradesh,PANNA,1998,Summer     ,Rice,51083,170193
Madhya Pradesh,PANNA,1998,Summer     ,Sunflower,8625,5359
Madhya Pradesh,PANNA,1998,WholeYear ,Coconut ,90,429
Madhya Pradesh,PANNA,1998,WholeYear ,Dry chillies,1392,1081
Madhya Pradesh,PANNA,1998,WholeYear ,Turmeric,11,56
Madhya Pradesh,PANNA,1999,Kharif     ,Arhar/Tur,12469,2499
Madhya Pradesh,PANNA,1999,Kharif     ,Bajra,54069,21834
Madhya Pradesh,PANNA,1999,Kharif     ,Castor seed,1267,977
Madhya Pradesh,PANNA,1999,Kharif     ,Cotton(lint),34301,35606
Madhya Pradesh,PANNA,1999,Kharif     ,Dry ginger,1,13
Madhya Pradesh,PANNA,1999,Kharif     ,Groundnut,33776,14921
Madhya Pradesh,PANNA,1999,Kharif     ,Horse-gram,1532,421
Madhya Pradesh,PANNA,1999,Kharif     ,Jowar,2784,4231
Madhya Pradesh,PANNA,1999,Kharif     ,Maize,144,420
Madhya Pradesh,PANNA,1999,Kharif     ,Moong(Green Gram),9553,1243
Madhya Pradesh,PANNA,1999,Kharif     ,Niger seed,35,5
Madhya Pradesh,PANNA,1999,Kharif     ,Other Kharif pulses,435,54
Madhya Pradesh,PANNA,1999,Kharif     ,Rice,90604,278618
Madhya Pradesh,PANNA,1999,Kharif     ,Sesamum,4442,1502
Madhya Pradesh,PANNA,1999,Kharif     ,Small millets,1632,518
Madhya Pradesh,PANNA,1999,Kharif     ,Soyabean,3,3
Madhya Pradesh,PANNA,1999,Kharif     ,Sunflower,21647,5874
Madhya Pradesh,PANNA,1999,Rabi       ,Gram,14620,7262
Madhya Pradesh,PANNA,1999,Rabi       ,Groundnut,13474,10547
Madhya Pradesh,PANNA,1999,Rabi       ,Horse-gram,2650,642
Madhya Pradesh,PANNA,1999,Rabi       ,Jowar,193745,165312
Madhya Pradesh,PANNA,1999,Rabi       ,Linseed,254,86
Madhya Pradesh,PANNA,1999,Rabi       ,Safflower,12923,6012
Madhya Pradesh,PANNA,1999,Rabi       ,Sunflower,43061,14651
Madhya Pradesh,PANNA,1999,Rabi       ,Wheat,3174,1473
Madhya Pradesh,PANNA,1999,Summer     ,Jowar,2083,4787
Madhya Pradesh,PANNA,1999,Summer     ,Maize,11,20
Madhya Pradesh,PANNA,1999,Summer     ,Rice,57121,180417
Madhya Pradesh,PANNA,1999,Summer     ,Sunflower,7337,3234
Madhya Pradesh,PANNA,1999,WholeYear ,Banana,20,469
Madhya Pradesh,PANNA,1999,WholeYear ,Coconut ,178,849
Madhya Pradesh,PANNA,1999,WholeYear ,Dry chillies,1694,3331
Madhya Pradesh,PANNA,1999,WholeYear ,Onion,1532,8583
Madhya Pradesh,PANNA,1999,WholeYear ,Sugarcane,88,8862
Madhya Pradesh,PANNA,1999,WholeYear ,Sweet potato,8,59
Madhya Pradesh,PANNA,1999,WholeYear ,Tobacco,811,479
Madhya Pradesh,PANNA,2000,Kharif     ,Arhar/Tur,20627,2920
Madhya Pradesh,PANNA,2000,Kharif     ,Bajra,75776,44190
Madhya Pradesh,PANNA,2000,Kharif     ,Castor seed,3200,4098
Madhya Pradesh,PANNA,2000,Kharif     ,Cotton(lint),36981,43909
Madhya Pradesh,PANNA,2000,Kharif     ,Dry ginger,6,79
Madhya Pradesh,PANNA,2000,Kharif     ,Groundnut,35823,20610
Madhya Pradesh,PANNA,2000,Kharif     ,Horse-gram,1954,449
Madhya Pradesh,PANNA,2000,Kharif     ,Jowar,3398,3746
Madhya Pradesh,PANNA,2000,Kharif     ,Maize,188,622
Madhya Pradesh,PANNA,2000,Kharif     ,Moong(Green Gram),13925,3466
Madhya Pradesh,PANNA,2000,Kharif     ,Niger seed,71,9
Madhya Pradesh,PANNA,2000,Kharif     ,Other Kharif pulses,1113,137
Madhya Pradesh,PANNA,2000,Kharif     ,Rice,90009,294349
Madhya Pradesh,PANNA,2000,Kharif     ,Sesamum,10159,4140
Madhya Pradesh,PANNA,2000,Kharif     ,Small millets,931,519
Madhya Pradesh,PANNA,2000,Kharif     ,Sunflower,39027,14760
Madhya Pradesh,PANNA,2000,Kharif     ,Urad,31,12
Madhya Pradesh,PANNA,2000,Rabi       ,Gram,23214,11094
Madhya Pradesh,PANNA,2000,Rabi       ,Groundnut,17058,21342
Madhya Pradesh,PANNA,2000,Rabi       ,Horse-gram,2567,1241
Madhya Pradesh,PANNA,2000,Rabi       ,Jowar,170356,140604
Madhya Pradesh,PANNA,2000,Rabi       ,Linseed,52,19
Madhya Pradesh,PANNA,2000,Rabi       ,Other  Rabi pulses,86,9
Madhya Pradesh,PANNA,2000,Rabi       ,Safflower,11593,10176
Madhya Pradesh,PANNA,2000,Rabi       ,Sunflower,45620,17023
Madhya Pradesh,PANNA,2000,Rabi       ,Wheat,3566,2045
Madhya Pradesh,PANNA,2000,Summer     ,Jowar,985,1985
Madhya Pradesh,PANNA,2000,Summer     ,Rice,51537,151023
Madhya Pradesh,PANNA,2000,Summer     ,Sunflower,7388,5376
Madhya Pradesh,PANNA,2000,WholeYear ,Banana,23,423
Madhya Pradesh,PANNA,2000,WholeYear ,Coconut ,111,529
Madhya Pradesh,PANNA,2000,WholeYear ,Coriander,23,4
Madhya Pradesh,PANNA,2000,WholeYear ,Dry chillies,1920,1350
Madhya Pradesh,PANNA,2000,WholeYear ,Onion,1470,8402
Madhya Pradesh,PANNA,2000,WholeYear ,Sugarcane,51,5233
Madhya Pradesh,PANNA,2000,WholeYear ,Sweet potato,10,74
Madhya Pradesh,PANNA,2001,Kharif     ,Arhar/Tur,13450,2581
Madhya Pradesh,PANNA,2001,Kharif     ,Bajra,41821,12900
Madhya Pradesh,PANNA,2001,Kharif     ,Castor seed,1076,405
Madhya Pradesh,PANNA,2001,Kharif     ,Cotton(lint),44627,41939
Madhya Pradesh,PANNA,2001,Kharif     ,Dry ginger,9,118
Madhya Pradesh,PANNA,2001,Kharif     ,Groundnut,40392,28282
Madhya Pradesh,PANNA,2001,Kharif     ,Horse-gram,2448,1293
Madhya Pradesh,PANNA,2001,Kharif     ,Jowar,1040,1004
Madhya Pradesh,PANNA,2001,Kharif     ,Maize,135,368
Madhya Pradesh,PANNA,2001,Kharif     ,Moong(Green Gram),1504,983
Madhya Pradesh,PANNA,2001,Kharif     ,Niger seed,15,2
Madhya Pradesh,PANNA,2001,Kharif     ,Other Kharif pulses,252,31
Madhya Pradesh,PANNA,2001,Kharif     ,Rice,77825,245184
Madhya Pradesh,PANNA,2001,Kharif     ,Sesamum,2575,267
Madhya Pradesh,PANNA,2001,Kharif     ,Small millets,1065,395
Madhya Pradesh,PANNA,2001,Kharif     ,Sunflower,16555,4829
Madhya Pradesh,PANNA,2001,Kharif     ,Urad,42,16
Madhya Pradesh,PANNA,2001,Rabi       ,Gram,32056,18760
Madhya Pradesh,PANNA,2001,Rabi       ,Horse-gram,2773,437
Madhya Pradesh,PANNA,2001,Rabi       ,Jowar,184291,114503
Madhya Pradesh,PANNA,2001,Rabi       ,Linseed,155,52
Madhya Pradesh,PANNA,2001,Rabi       ,Other  Rabi pulses,20,2
Madhya Pradesh,PANNA,2001,Rabi       ,Rapeseed &Mustard,30,8
Madhya Pradesh,PANNA,2001,Rabi       ,Safflower,13780,12376
Madhya Pradesh,PANNA,2001,Rabi       ,Sunflower,55888,23715
Madhya Pradesh,PANNA,2001,Rabi       ,Wheat,3048,1231
Madhya Pradesh,PANNA,2001,Summer     ,Jowar,1038,1829
Madhya Pradesh,PANNA,2001,Summer     ,Rice,43935,108088
Madhya Pradesh,PANNA,2001,Summer     ,Sunflower,14856,12801
Madhya Pradesh,PANNA,2001,WholeYear ,Coconut ,208,992
Madhya Pradesh,PANNA,2001,WholeYear ,Coriander,275,48
Madhya Pradesh,PANNA,2001,WholeYear ,Dry chillies,1608,1294
Madhya Pradesh,PANNA,2001,WholeYear ,Onion,1597,11068
Madhya Pradesh,PANNA,2001,WholeYear ,Peas & beans (Pulses),49,338
Madhya Pradesh,PANNA,2001,WholeYear ,Sugarcane,41,3311
Madhya Pradesh,PANNA,2001,WholeYear ,Turmeric,23,119
Madhya Pradesh,PANNA,2002,Kharif     ,Arhar/Tur,12569,3403
Madhya Pradesh,PANNA,2002,Kharif     ,Bajra,63588,18369
Madhya Pradesh,PANNA,2002,Kharif     ,Castor seed,429,140
Madhya Pradesh,PANNA,2002,Kharif     ,Cotton(lint),31605,21270
Madhya Pradesh,PANNA,2002,Kharif     ,Groundnut,26591,10245
Madhya Pradesh,PANNA,2002,Kharif     ,Horse-gram,2890,722
Madhya Pradesh,PANNA,2002,Kharif     ,Jowar,1955,1914
Madhya Pradesh,PANNA,2002,Kharif     ,Maize,85,155
Madhya Pradesh,PANNA,2002,Kharif     ,Moong(Green Gram),7935,460
Madhya Pradesh,PANNA,2002,Kharif     ,Niger seed,73,10
Madhya Pradesh,PANNA,2002,Kharif     ,Other Kharif pulses,659,81
Madhya Pradesh,PANNA,2002,Kharif     ,Rice,81970,271989
Madhya Pradesh,PANNA,2002,Kharif     ,Sesamum,10017,3264
Madhya Pradesh,PANNA,2002,Kharif     ,Small millets,803,179
Madhya Pradesh,PANNA,2002,Kharif     ,Sunflower,40186,13923
Madhya Pradesh,PANNA,2002,Kharif     ,Urad,13,2
Madhya Pradesh,PANNA,2002,Rabi       ,Gram,28033,13094
Madhya Pradesh,PANNA,2002,Rabi       ,Groundnut,15674,18940
Madhya Pradesh,PANNA,2002,Rabi       ,Horse-gram,1401,359
Madhya Pradesh,PANNA,2002,Rabi       ,Jowar,168277,109308
Madhya Pradesh,PANNA,2002,Rabi       ,Linseed,334,117
Madhya Pradesh,PANNA,2002,Rabi       ,Moong(Green Gram),168,29
Madhya Pradesh,PANNA,2002,Rabi       ,Other  Rabi pulses,65,7
Madhya Pradesh,PANNA,2002,Rabi       ,Rapeseed &Mustard,332,89
Madhya Pradesh,PANNA,2002,Rabi       ,Safflower,8954,5487
Madhya Pradesh,PANNA,2002,Rabi       ,Sunflower,80254,30990
Madhya Pradesh,PANNA,2002,Rabi       ,Urad,809,95
Madhya Pradesh,PANNA,2002,Rabi       ,Wheat,3197,978
Madhya Pradesh,PANNA,2002,Summer     ,Jowar,465,1082
Madhya Pradesh,PANNA,2002,Summer     ,Maize,21,54
Madhya Pradesh,PANNA,2002,Summer     ,Rice,5954,13383
Madhya Pradesh,PANNA,2002,Summer     ,Sunflower,4530,2870
Madhya Pradesh,PANNA,2002,WholeYear ,Banana,36,616
Madhya Pradesh,PANNA,2002,WholeYear ,Brinjal,189,1194
Madhya Pradesh,PANNA,2002,WholeYear ,Citrus Fruit,360,6247
Madhya Pradesh,PANNA,2002,WholeYear ,Coconut ,523,2494
Madhya Pradesh,PANNA,2002,WholeYear ,Coriander,103,18
Madhya Pradesh,PANNA,2002,WholeYear ,Dry chillies,1890,1839
Madhya Pradesh,PANNA,2002,WholeYear ,Grapes,3,89
Madhya Pradesh,PANNA,2002,WholeYear ,Mango,666,896
Madhya Pradesh,PANNA,2002,WholeYear ,Onion,1849,11856
Madhya Pradesh,PANNA,2002,WholeYear ,Other Fresh Fruits,116,364
Madhya Pradesh,PANNA,2002,WholeYear ,Papaya,32,74
Madhya Pradesh,PANNA,2002,WholeYear ,Pome Fruit,45,275
Madhya Pradesh,PANNA,2002,WholeYear ,Sugarcane,142,12006
Madhya Pradesh,PANNA,2002,WholeYear ,Tobacco,9,6
Madhya Pradesh,PANNA,2002,WholeYear ,Tomato,310,2363
Madhya Pradesh,PANNA,2002,WholeYear ,Turmeric,21,91
Madhya Pradesh,PANNA,2003,Kharif     ,Arhar/Tur,17478,3719
Madhya Pradesh,PANNA,2003,Kharif     ,Bajra,69550,29978
Madhya Pradesh,PANNA,2003,Kharif     ,Castor seed,1165,437
Madhya Pradesh,PANNA,2003,Kharif     ,Cotton(lint),31965,30941
Madhya Pradesh,PANNA,2003,Kharif     ,Groundnut,20561,10247
Madhya Pradesh,PANNA,2003,Kharif     ,Horse-gram,1350,144
Madhya Pradesh,PANNA,2003,Kharif     ,Jowar,2264,1448
Madhya Pradesh,PANNA,2003,Kharif     ,Maize,397,1268
Madhya Pradesh,PANNA,2003,Kharif     ,Moong(Green Gram),5806,866
Madhya Pradesh,PANNA,2003,Kharif     ,Niger seed,57,7
Madhya Pradesh,PANNA,2003,Kharif     ,Other Kharif pulses,370,46
Madhya Pradesh,PANNA,2003,Kharif     ,Rice,65710,172865
Madhya Pradesh,PANNA,2003,Kharif     ,Sesamum,3872,710
Madhya Pradesh,PANNA,2003,Kharif     ,Small millets,610,355
Madhya Pradesh,PANNA,2003,Kharif     ,Sunflower,75176,27419
Madhya Pradesh,PANNA,2003,Rabi       ,Gram,37409,14265
Madhya Pradesh,PANNA,2003,Rabi       ,Groundnut,15973,14385
Madhya Pradesh,PANNA,2003,Rabi       ,Horse-gram,1932,195
Madhya Pradesh,PANNA,2003,Rabi       ,Jowar,157200,98682
Madhya Pradesh,PANNA,2003,Rabi       ,Linseed,157,12
Madhya Pradesh,PANNA,2003,Rabi       ,Maize,36,67
Madhya Pradesh,PANNA,2003,Rabi       ,Moong(Green Gram),7,2
Madhya Pradesh,PANNA,2003,Rabi       ,Other  Rabi pulses,1,0
Madhya Pradesh,PANNA,2003,Rabi       ,Rapeseed &Mustard,32,9
Madhya Pradesh,PANNA,2003,Rabi       ,Rice,7058,20920
Madhya Pradesh,PANNA,2003,Rabi       ,Safflower,8123,4509
Madhya Pradesh,PANNA,2003,Rabi       ,Sunflower,83305,26556
Madhya Pradesh,PANNA,2003,Rabi       ,Wheat,2584,587
Madhya Pradesh,PANNA,2003,Summer     ,Bajra,14,13
Madhya Pradesh,PANNA,2003,Summer     ,Jowar,913,2429
Madhya Pradesh,PANNA,2003,Summer     ,Maize,53,133
Madhya Pradesh,PANNA,2003,Summer     ,Rice,6234,18738
Madhya Pradesh,PANNA,2003,Summer     ,Sunflower,4598,1446
Madhya Pradesh,PANNA,2003,WholeYear ,Banana,25,325
Madhya Pradesh,PANNA,2003,WholeYear ,Brinjal,68,540
Madhya Pradesh,PANNA,2003,WholeYear ,Citrus Fruit,275,4349
Madhya Pradesh,PANNA,2003,WholeYear ,Coconut ,496,2365
Madhya Pradesh,PANNA,2003,WholeYear ,Coriander,18,3
Madhya Pradesh,PANNA,2003,WholeYear ,Dry chillies,1514,1229
Madhya Pradesh,PANNA,2003,WholeYear ,Mango,684,2018
Madhya Pradesh,PANNA,2003,WholeYear ,Onion,1354,4531
Madhya Pradesh,PANNA,2003,WholeYear ,Other Fresh Fruits,49,130
Madhya Pradesh,PANNA,2003,WholeYear ,Sugarcane,7,459
Madhya Pradesh,PANNA,2003,WholeYear ,Tobacco,64,36
Madhya Pradesh,PANNA,2003,WholeYear ,Tomato,402,2444
Madhya Pradesh,PANNA,2003,WholeYear ,Turmeric,4,20
Madhya Pradesh,PANNA,2004,Kharif     ,Arhar/Tur,17583,8569
Madhya Pradesh,PANNA,2004,Kharif     ,Bajra,74080,32237
Madhya Pradesh,PANNA,2004,Kharif     ,Castor seed,1598,1386
Madhya Pradesh,PANNA,2004,Kharif     ,Cotton(lint),35250,32681
Madhya Pradesh,PANNA,2004,Kharif     ,Groundnut,17913,10880
Madhya Pradesh,PANNA,2004,Kharif     ,Horse-gram,1367,342
Madhya Pradesh,PANNA,2004,Kharif     ,Jowar,1382,746
Madhya Pradesh,PANNA,2004,Kharif     ,Maize,385,1311
Madhya Pradesh,PANNA,2004,Kharif     ,Moong(Green Gram),9929,1802
Madhya Pradesh,PANNA,2004,Kharif     ,Niger seed,20,3
Madhya Pradesh,PANNA,2004,Kharif     ,Other Kharif pulses,652,80
Madhya Pradesh,PANNA,2004,Kharif     ,Rice,89833,240662.61
Madhya Pradesh,PANNA,2004,Kharif     ,Sesamum,5166,692
Madhya Pradesh,PANNA,2004,Kharif     ,Small millets,497,178
Madhya Pradesh,PANNA,2004,Kharif     ,Sunflower,100715,21923
Madhya Pradesh,PANNA,2004,Kharif     ,Urad,50,6
Madhya Pradesh,PANNA,2004,Rabi       ,Gram,18483,8823
Madhya Pradesh,PANNA,2004,Rabi       ,Groundnut,17456,18076
Madhya Pradesh,PANNA,2004,Rabi       ,Horse-gram,1690,315
Madhya Pradesh,PANNA,2004,Rabi       ,Jowar,127952,80001
Madhya Pradesh,PANNA,2004,Rabi       ,Linseed,160,34
Madhya Pradesh,PANNA,2004,Rabi       ,Moong(Green Gram),8,2
Madhya Pradesh,PANNA,2004,Rabi       ,Other  Rabi pulses,116,13
Madhya Pradesh,PANNA,2004,Rabi       ,Rapeseed &Mustard,229,62
Madhya Pradesh,PANNA,2004,Rabi       ,Rice,555,1872
Madhya Pradesh,PANNA,2004,Rabi       ,Safflower,7150,2037
Madhya Pradesh,PANNA,2004,Rabi       ,Sunflower,92989,25308
Madhya Pradesh,PANNA,2004,Rabi       ,Urad,5,2
Madhya Pradesh,PANNA,2004,Rabi       ,Wheat,2746,756
Madhya Pradesh,PANNA,2004,Summer     ,Bajra,769,621
Madhya Pradesh,PANNA,2004,Summer     ,Jowar,7422,5895
Madhya Pradesh,PANNA,2004,Summer     ,Maize,48,147
Madhya Pradesh,PANNA,2004,Summer     ,Rice,17602,53376
Madhya Pradesh,PANNA,2004,Summer     ,Sunflower,8257,3616
Madhya Pradesh,PANNA,2004,WholeYear ,Banana,22,276
Madhya Pradesh,PANNA,2004,WholeYear ,Coconut ,441,21242.97
Madhya Pradesh,PANNA,2004,WholeYear ,Coriander,18,3
Madhya Pradesh,PANNA,2004,WholeYear ,Dry chillies,3241,1641
Madhya Pradesh,PANNA,2004,WholeYear ,Onion,1429,12466
Madhya Pradesh,PANNA,2004,WholeYear ,Tobacco,83,61
Madhya Pradesh,PANNA,2004,WholeYear ,Turmeric,3,14
Madhya Pradesh,PANNA,2005,Kharif     ,Arhar/Tur,16413,9387
Madhya Pradesh,PANNA,2005,Kharif     ,Bajra,68058,69299
Madhya Pradesh,PANNA,2005,Kharif     ,Castor seed,2220,550
Madhya Pradesh,PANNA,2005,Kharif     ,Dry chillies,1007,678
Madhya Pradesh,PANNA,2005,Kharif     ,Groundnut,20330,16726
Madhya Pradesh,PANNA,2005,Kharif     ,Horse-gram,1296,528
Madhya Pradesh,PANNA,2005,Kharif     ,Jowar,1860,1432
Madhya Pradesh,PANNA,2005,Kharif     ,Maize,355,1285
Madhya Pradesh,PANNA,2005,Kharif     ,Moong(Green Gram),4099,787
Madhya Pradesh,PANNA,2005,Kharif     ,Niger seed,9,1
Madhya Pradesh,PANNA,2005,Kharif     ,Onion,1527,22135
Madhya Pradesh,PANNA,2005,Kharif     ,Other Kharif pulses,844,104
Madhya Pradesh,PANNA,2005,Kharif     ,Rice,100632,273862
Madhya Pradesh,PANNA,2005,Kharif     ,Sesamum,7088,1832
Madhya Pradesh,PANNA,2005,Kharif     ,Small millets,386,106
Madhya Pradesh,PANNA,2005,Kharif     ,Sunflower,114184,42968
Madhya Pradesh,PANNA,2005,Kharif     ,Urad,2,0
Madhya Pradesh,PANNA,2005,Rabi       ,Dry chillies,11,18
Madhya Pradesh,PANNA,2005,Rabi       ,Gram,23661,12447
Madhya Pradesh,PANNA,2005,Rabi       ,Groundnut,24013,17976
Madhya Pradesh,PANNA,2005,Rabi       ,Horse-gram,999,277
Madhya Pradesh,PANNA,2005,Rabi       ,Jowar,114822,102423
Madhya Pradesh,PANNA,2005,Rabi       ,Linseed,112,37
Madhya Pradesh,PANNA,2005,Rabi       ,Moong(Green Gram),3,1
Madhya Pradesh,PANNA,2005,Rabi       ,Onion,45,466
Madhya Pradesh,PANNA,2005,Rabi       ,Other  Rabi pulses,155,17
Madhya Pradesh,PANNA,2005,Rabi       ,Safflower,7291,6705
Madhya Pradesh,PANNA,2005,Rabi       ,Sunflower,110591,47485
Madhya Pradesh,PANNA,2005,Rabi       ,Wheat,2825,1041
Madhya Pradesh,PANNA,2005,Summer     ,Bajra,4,5
Madhya Pradesh,PANNA,2005,Summer     ,Dry chillies,98,259
Madhya Pradesh,PANNA,2005,Summer     ,Jowar,1799,3076
Madhya Pradesh,PANNA,2005,Summer     ,Maize,344,1063
Madhya Pradesh,PANNA,2005,Summer     ,Onion,324,5540
Madhya Pradesh,PANNA,2005,Summer     ,Rice,77553,155308
Madhya Pradesh,PANNA,2005,Summer     ,Sunflower,7055,4310
Madhya Pradesh,PANNA,2005,WholeYear ,Banana,8,95
Madhya Pradesh,PANNA,2005,WholeYear ,Coconut ,138,658
Madhya Pradesh,PANNA,2005,WholeYear ,Coriander,4,1
Madhya Pradesh,PANNA,2005,WholeYear ,Cotton(lint),22061,31534
Madhya Pradesh,PANNA,2005,WholeYear ,Sannhamp,92,21
Madhya Pradesh,PANNA,2005,WholeYear ,Sugarcane,3,265
Madhya Pradesh,PANNA,2005,WholeYear ,Tobacco,201,127
Madhya Pradesh,PANNA,2005,WholeYear ,Turmeric,36,192
Madhya Pradesh,PANNA,2006,Kharif     ,Arhar/Tur,13338,4688
Madhya Pradesh,PANNA,2006,Kharif     ,Bajra,57333,17692
Madhya Pradesh,PANNA,2006,Kharif     ,Castor seed,1583,209
Madhya Pradesh,PANNA,2006,Kharif     ,Gram,25,3
Madhya Pradesh,PANNA,2006,Kharif     ,Groundnut,14477,5747
Madhya Pradesh,PANNA,2006,Kharif     ,Horse-gram,744,154
Madhya Pradesh,PANNA,2006,Kharif     ,Jowar,1854,1162
Madhya Pradesh,PANNA,2006,Kharif     ,Maize,625,2278
Madhya Pradesh,PANNA,2006,Kharif     ,Moong(Green Gram),6240,184
Madhya Pradesh,PANNA,2006,Kharif     ,Niger seed,72,9
Madhya Pradesh,PANNA,2006,Kharif     ,Other Kharif pulses,472,273
Madhya Pradesh,PANNA,2006,Kharif     ,Rapeseed &Mustard,41,11
Madhya Pradesh,PANNA,2006,Kharif     ,Rice,81530,285068
Madhya Pradesh,PANNA,2006,Kharif     ,Sesamum,3959,809
Madhya Pradesh,PANNA,2006,Kharif     ,Small millets,227,53
Madhya Pradesh,PANNA,2006,Kharif     ,Sunflower,96199,15997
Madhya Pradesh,PANNA,2006,Kharif     ,Urad,25,3
Madhya Pradesh,PANNA,2006,Rabi       ,Gram,64084,31152
Madhya Pradesh,PANNA,2006,Rabi       ,Groundnut,25156,23420
Madhya Pradesh,PANNA,2006,Rabi       ,Horse-gram,1525,565
Madhya Pradesh,PANNA,2006,Rabi       ,Jowar,119447,88504
Madhya Pradesh,PANNA,2006,Rabi       ,Linseed,85,26
Madhya Pradesh,PANNA,2006,Rabi       ,Maize,40,126
Madhya Pradesh,PANNA,2006,Rabi       ,Moong(Green Gram),45,14
Madhya Pradesh,PANNA,2006,Rabi       ,Other  Rabi pulses,87,21
Madhya Pradesh,PANNA,2006,Rabi       ,Safflower,7325,5486
Madhya Pradesh,PANNA,2006,Rabi       ,Sunflower,102957,30489
Madhya Pradesh,PANNA,2006,Rabi       ,Urad,91,48
Madhya Pradesh,PANNA,2006,Rabi       ,Wheat,4029,2214
Madhya Pradesh,PANNA,2006,Summer     ,Bajra,70,30
Madhya Pradesh,PANNA,2006,Summer     ,Jowar,1228,1983
Madhya Pradesh,PANNA,2006,Summer     ,Maize,141,452
Madhya Pradesh,PANNA,2006,Summer     ,Rice,56238,130306
Madhya Pradesh,PANNA,2006,Summer     ,Sunflower,13391,9058
Madhya Pradesh,PANNA,2006,WholeYear ,Banana,8,160
Madhya Pradesh,PANNA,2006,WholeYear ,Coconut ,158,753
Madhya Pradesh,PANNA,2006,WholeYear ,Cotton(lint),12783,24291
Madhya Pradesh,PANNA,2006,WholeYear ,Dry chillies,1799,1788
Madhya Pradesh,PANNA,2006,WholeYear ,Onion,2142,23100
Madhya Pradesh,PANNA,2006,WholeYear ,Sugarcane,15,1311
Madhya Pradesh,PANNA,2006,WholeYear ,Tobacco,920,410
